,AA0Ab,ACC3a,AC83a,AC83b,A80Aa,A80Ab,A80Ac,A82Aa,A82Ab,A82Ac,A9A3a,A9A3b,A9C3a,A9C3b,B0CBa,B083b,B083c,B083d,B10Aa,B10Ab,B12Aa,B12Ab,B12Ad,B18Ab,B18Ac,B203a,B203b,B22Aa,B22Ab,B2AAa,B2AAa_v1,B3CAa,B3CAc,B383a,B383c,BA0Aa,BA0Ab,BA0Ac,BA23b,BA23c,BAAAa,BAAAb,BAC3b,BAC3c,BA8Aa,BA8Ac,BB0Aa,BB0Ac,BB2Ae,BB2Af,BBAAa,BCCAa,BC8Aa,BC8Ab,B703a,B703b,B703c,B723a,B723b,B723c,B783b,B80Aa,B80Ad,B80Ae,B9A3a,B9CAa,B9CAc,B98Aa,C0CAa,C08Bc,C103a,C20Aa,C22Aa,C22Ab,C22Ac,C3ACa,C38Ca,C38Cb
ID_409,0.415382913,0.06945514,0.48420174,2.226442636,0.009414814,0.019945762,0.078016477,0.263354363,0.751298106,0.15459858,0.690766192,5.318695444,11.04485225,37.50815501,0.022385334,0.03288578,0.383422068,0.136037028,1.826736857,0.082896426,0.531574812,1.803136567,0.2221995,0.165209865,1.533955195,9.176656246,22.11592474,3.402582928,22.7181017,2.650127953,25.6600396,0.139401936,0.078358712,0.143001664,0.124569943,0.035337855,0.225812512,0.081035447,0.270744795,0.835630286,4.881609298,7.35631168,0.735066876,2.268323094,0.195248622,0.322028582,0.065766126,0.27394033,0.04507221,0.339016729,0.197236973,0.052102483,0.771982013,1.222539281,0.060483812,0.413595695,0.801173877,0.22481812,0.131162653,0.177688906,0.043728103,0.189475959,0.02865066,0.112051488,0.326150406,0.033795009,0.050793918,0.016685261,0.0512807,0.505579992,0.079970417,0.133458926,0.141688745,0.183839082,0.780764954,0.023248158,0.05219796,0.065106814
ID_410,0.036883324,0.028875616,0.236079547,1.436172083,0.004399514,0.014284757,0.079376397,0.208433857,0.919514421,0.168185913,0.428399903,3.281401956,10.24217172,27.20981766,0.008479462,0.025832519,0.311646823,0.137804286,1.881906007,0.100391415,0.290683883,1.249522319,0.20245003,0.076379266,0.747929788,6.84441419,19.62772557,2.373983172,16.84433175,3.597816278,22.5066718,0.040558503,0.050377965,0.071727628,0.16204187,0.020411985,0.146385137,0.054949032,0.125641602,0.309068993,4.183187637,6.389276049,0.922922366,1.730808412,0.279791484,0.389226958,0.077637993,0.480068079,0.056623205,0.432488092,0.215915587,0.02269356,1.039118027,1.478153092,0.057041974,0.290085287,0.605610961,0.13081422,0.162073213,0.130430549,0.071529157,0.196194021,0.046092359,0.128138144,0.340444856,0.021278868,0.073809107,0.01525126,0.101090461,0.453355708,0.100062444,0.211669964,0.229165499,0.217306486,0.09537723,0.02709334,0.06199347,0.07684246
ID_411,0.050412729,0.045453739,0.296399989,1.7489504,0.006900577,0.020014939,0.085606106,0.271689739,0.713206178,0.173748159,0.669989007,4.601401663,12.70778168,26.10283585,0.026586527,0.03056732,0.282999236,0.186596166,1.790838316,0.100613232,0.484642031,1.431131134,0.177347683,0.147313413,1.500657269,10.09815462,24.29199925,3.136515315,20.82494448,3.456413882,23.1882521,0.060997891,0.086040089,0.183701508,0.154750467,0.043300969,0.260166218,0.043413681,0.202193709,0.843236714,2.786282202,7.072463015,0.500959389,1.994700275,0.131072846,0.320726481,0.030455315,0.364355142,0.057174804,0.301064542,0.115168796,0.012964196,0.411636316,1.320328729,0.041112044,0.25053516,0.553008519,0.152899604,0.07987648,0.135197926,0.039126949,0.124583488,0.018890329,0.102338146,0.160583655,0.004515163,0.033921988,0.009530266,0.037012395,0.31495188,0.04618277,0.096329516,0.109019093,0.096397213,0.067059027,0.004653335,0.027987993,0.035625072
ID_412,0.039013431,0.027019942,0.139581338,0.989583907,0.003068362,0.00889597,0.052427399,0.189306235,0.483380536,0.11018992,0.410650712,2.611043328,6.158888652,19.61984946,0.008461394,0.023658256,0.213615174,0.082467834,1.015890524,0.068526947,0.283452017,0.924679386,0.135478566,0.107098074,0.580482666,5.006380126,12.51674973,1.960847317,9.561749501,1.472985527,13.77936618,0.058442404,0.046294143,0.108398976,0.067587125,0.020477744,0.179438887,0.037666566,0.187567068,0.423095618,2.368559995,3.374192153,0.454575545,1.157029837,0.111647184,0.187914019,0.031107907,0.210044194,0.033830438,0.157595411,0.078184036,0.007413943,0.339231916,0.445044444,0.059677526,0.182223952,0.286331135,0.097399535,0.129331083,0.088786405,0.017032746,0.087196671,0.026288933,0.072018071,0.175612692,0.017817843,0.030685956,0.010503728,0.042221853,0.27800044,0.050680666,0.108796621,0.107772819,0.087319062,0.047203712,0.007748289,0.031957601,0.030939318
ID_413,0.052273456,0.052403567,0.322123956,1.558132545,0.006919915,0.016744145,0.086972802,0.284000133,0.822262464,0.199088793,0.258587312,3.416847793,9.923714031,27.53438534,0.008363252,0.025152257,0.317261103,0.107043804,1.960428644,0.095124551,0.377713592,1.274677841,0.222247058,0.181563637,0.835050846,6.03884152,18.0260072,3.19670051,12.56879142,3.428810926,24.6141984,0.06693848,0.079276001,0.083132443,0.122993359,0.026732173,0.166317038,0.061531022,0.317335065,0.572706666,2.362295314,3.699267509,0.649744969,1.47997455,0.165818336,0.235175929,0.030043317,0.253492067,0.042619532,0.277730765,0.148188106,0.020799636,0.664998461,0.91123076,0.117441377,0.341471952,0.430777062,0.154642792,0.112604025,0.088132971,0.031006664,0.119833033,0.028247277,0.080337033,0.166338233,0.017013931,0.033670084,0.017109297,0.039048937,0.321287753,0.050916924,0.081638962,0.111317338,0.100644502,0.056960772,0.006973046,0.024913655,0.030179219
ID_414,0.037279968,0.026264779,0.183800143,0.841620287,0.003677013,0.007860271,0.064845825,0.151692606,0.479586023,0.16489035,0.306774494,2.28444209,11.04180506,22.51998011,0.008486063,0.019260489,0.146586061,0.140158489,1.233118293,0.068478033,0.525792512,1.748301435,0.159894802,0.216219415,0.804931258,8.261095792,16.70120331,1.956643153,14.52757841,2.959445015,19.79285624,0.104952159,0.049484199,0.115112783,0.115797966,0.026963236,0.19480394,0.044826715,0.13203615,0.284859402,2.122898106,4.086819399,0.610548996,1.333014029,0.088249613,0.270639317,0.027532915,0.348020493,0.042790823,0.24428865,0.154027513,0.017771642,0.357467884,0.749317455,0.104634586,0.186557422,0.292441145,0.060151623,0.103618457,0.094414041,0.02900408,0.107178154,0.017766755,0.074455667,0.176838736,0.006958374,0.026167717,0.009944843,0.033596753,0.257971988,0.044291441,0.087427422,0.100778882,0.095378641,0.048629696,0.008628475,0.022265708,0.026247421
ID_415,0.057732374,0.046311271,0.296785052,2.645988592,0.006438336,0.024809774,0.166406847,0.519124693,2.127908489,0.312962706,0.345361489,5.48140039,16.98552982,36.11819263,0.02211102,0.037725413,0.778907064,0.270676578,3.90558442,0.212304324,0.266361301,0.910963096,0.348059448,0.113398233,1.593469924,11.50305276,29.12741504,4.652238306,30.5078036,8.317659731,67.75095966,0.033933366,0.219108891,0.073563522,0.482733074,0.016484418,0.147899287,0.124183635,0.460916239,1.338211092,4.422020801,11.4794611,1.221367659,4.185595569,0.173521602,0.637953979,0.064190068,0.880780501,0.098869326,0.866119908,0.305252985,0.011924187,0.724427232,2.166885723,0.086402513,0.539769926,1.316158297,0.181605495,0.160766938,0.312145922,0.094355181,0.214414943,0.045722653,0.188794402,0.350402655,0.015474835,0.077503567,0.012402939,0.097230027,0.602026276,0.108857977,0.248960444,0.230809644,0.308635836,0.181081972,0.025281853,0.053769658,0.083987974
ID_417,0.045800967,0.030910859,0.238918032,1.345136029,0.007537202,0.014264072,0.123021842,0.288096885,0.953181673,0.227596339,0.509366713,3.21081394,12.24784751,36.65622003,0.019934952,0.033869972,0.419332744,0.159112686,2.461019004,0.120087771,0.45095843,1.5140723,0.318656713,0.10882047,0.868625445,10.82336268,24.81637293,1.67744715,21.16344279,4.08737889,33.68401863,0.084710596,0.111244878,0.105290991,0.21903188,0.02180878,0.205803739,0.08224868,0.37638666,0.753644623,4.460575746,9.782804151,0.814125721,2.176205142,0.422302799,0.370025545,0.123567862,0.516503206,0.073360708,0.475112307,0.105684445,0.032478152,0.604585447,1.813633523,0.102752318,0.213791896,1.020506305,0.412331231,0.131062693,0.200046904,0.060375561,0.165828951,0.03658274,0.139332391,0.292638021,0.049132851,0.049641741,0.011898607,0.078375439,0.526779058,0.076589791,0.172858678,0.153032867,0.187545369,0.0819924,0.008863309,0.063055003,0.047546505
ID_418,0.03746539,0.024991423,0.350240661,1.511340295,0.006996959,0.012713134,0.134377929,0.24820597,1.021012604,0.310951927,0.528586338,5.911357986,15.8674851,28.80429743,0.012605083,0.043980312,0.436557368,0.212817,2.603899797,0.137980032,0.594513646,1.745055302,0.3473772,0.165921572,1.689465782,12.42916975,23.49568987,5.99337072,25.04397581,5.221357292,30.42584918,0.108586523,0.145940361,0.112207713,0.247608212,0.030314226,0.189091942,0.070768121,0.31555834,1.149609018,5.540455606,12.71790908,1.25171456,3.644366579,0.816468036,0.560465863,0.306126286,0.698201877,0.08489109,0.736157412,0.276812468,0.086891269,0.983906493,2.456626223,0.212134663,0.704367261,1.159975653,0.792091323,0.259097143,0.236639721,0.092506499,0.366386169,0.080910615,0.191661803,0.676713232,0.096491411,0.072773183,0.022462545,0.131252109,0.681541105,0.150353837,0.415579879,0.362128535,0.522285039,0.101010906,0.078653926,0.170740853,0.144177352
ID_419,0.029883092,0.016912285,0.195699467,1.239397831,0.00500903,0.015319601,0.11949685,0.325806582,1.088094929,0.158492234,0.642666919,5.759934627,13.31964687,27.80654625,0.013959128,0.036471591,0.353135183,0.133484048,1.734278512,0.057264393,0.282463676,0.940190527,0.287007612,0.091615922,0.896448452,9.325753261,23.88464732,3.372326468,18.03821914,3.342561125,21.00018446,0.041592719,0.084285347,0.090493112,0.147925811,0.02002396,0.224691217,0.057199592,0.147464604,0.733775836,2.367164932,10.80473715,0.403629976,2.005283937,0.456191257,0.306616952,0.079547125,0.303385497,0.040422147,0.29327653,0.117900874,0.006538492,0.45961391,1.64531745,0.015279146,0.212207183,0.354002111,0.388491876,0.03765107,0.118767069,0.029505008,0.14283009,0.031140942,0.127014767,0.275908988,0.063493402,0.036478751,0.007251079,0.043349907,0.487349017,0.057153308,0.118129923,0.152051921,0.146303561,0.054781531,0.008333621,0.050101046,0.041381361
ID_420,0.038253739,0.017195319,0.180963765,1.409572422,0.004455518,0.01410574,0.294922725,0.335358004,1.575066087,0.464749129,0.583185834,5.305663363,18.19227268,33.77754112,0.023946138,0.041067905,0.577528595,0.576240227,5.126443509,0.312808645,0.143996621,1.012268242,0.548762731,0.24104387,1.331127137,10.46344517,29.86449963,4.697391704,39.65439182,10.94717013,33.49316376,0.03966206,0.390860353,0.129515335,0.511751121,0.040099788,0.210886447,0.22655459,0.174906989,0.590688816,2.8408455,16.71458225,0.794806846,4.670911403,0.713906988,1.244645958,0.20391986,1.839507332,0.213670715,2.346622041,0.09316962,0.006827381,0.699133496,3.833533523,0.051946994,0.406955066,1.451685989,0.413556813,0.559473891,0.436073322,0.291589714,0.312552313,0.089146988,0.442616037,0.409862702,0.056428237,0.070605917,0.01985586,0.133939805,1.250860695,0.135975272,0.316996975,0.296305983,0.420560165,0.278817272,0.059073268,0.174920248,0.165741206
ID_421,0.017582965,0.03335735,0.291252584,1.513430773,0.006796837,0.017686707,0.072028079,0.306952808,0.877365663,0.120855288,0.973060862,5.879000581,8.506359786,29.11400598,0.019201435,0.029532718,0.31448936,0.118803391,1.459286369,0.052353008,0.235774567,0.75947341,0.218323249,0.141635323,1.132887189,7.918345775,7.724181346,2.550041768,16.61066593,2.01031033,15.79546552,0.03059651,0.073310752,0.059277007,0.078793135,0.012218271,0.125533099,0.041610021,0.071866037,0.455150997,1.537271964,5.286923812,0.345425723,1.520646604,0.291367964,0.243454718,0.059287719,0.270088867,0.038829816,0.232202414,0.090541466,0.014051714,0.302758357,1.063865666,0.028366577,0.153259154,0.37273018,0.202504605,0.043601508,0.087216763,0.032941308,0.150314602,0.016771769,0.089644003,0.135566514,0.02567763,0.027018241,0.016332383,0.03294441,0.362431358,0.064768019,0.082212101,0.109852452,0.052624859,0.045504677,0.015159518,0.03546361,0.026224408
ID_422,0.096570976,0.074851108,0.499604818,3.089669313,0.011938466,0.028990115,0.091619225,0.445505454,0.903758924,0.154041242,0.833358695,5.487176909,11.0219931,19.58113628,0.027222461,0.041363087,0.305148675,0.132705354,1.379571788,0.052245734,0.416783559,1.528316063,0.248584903,0.190352778,2.034488875,9.781223484,16.59971676,2.557157344,14.70143808,4.094115606,17.72384773,0.111903787,0.061787106,0.137581471,0.085434465,0.053053692,0.341618618,0.027590717,0.215754544,1.006844111,2.522233925,8.874820747,0.640452455,1.527892804,0.218054407,0.244399487,0.042627609,0.272333799,0.032980071,0.214754044,0.157517021,0.014556264,0.473501487,0.601242057,0.038798984,0.274646457,0.669712433,0.204447908,0.056383487,0.118833894,0.030191057,0.071740228,0.012953167,0.084055536,0.125175124,0.029520098,0.022861349,0.012010258,0.021078753,0.254728547,0.035562453,0.051264821,0.062816079,0.064861497,0.044091248,0.008297915,0.025546943,0.022874184
ID_423,0.036345904,0.020558318,0.223455219,1.839764535,0.005614704,0.020954305,0.104727546,0.375000736,0.947115078,0.173014387,0.46948441,4.301094017,8.996519921,16.19289625,0.025388604,0.032196648,0.386519831,0.150524425,1.890248922,0.088274655,0.261567312,1.072912391,0.335186128,0.129329551,1.402908079,7.392081594,14.80565143,2.831157343,15.78751144,7.330415227,15.86835455,0.060521758,0.11666643,0.09119014,0.180728959,0.026566065,0.239515363,0.059799472,0.127118114,0.557076344,2.155138039,6.568609984,0.568865443,1.895239527,0.240846026,0.292549774,0.049548047,0.370157187,0.05144778,0.358120787,0.163081611,0.012787665,0.317404001,1.219924505,0.02621643,0.195394735,0.450168106,0.201233033,0.079778196,0.143101539,0.046931064,0.136061831,0.024736764,0.100632342,0.160816156,0.026592866,0.025305191,0.010465766,0.034668039,0.336659252,0.050305158,0.071959293,0.105119426,0.076112827,0.04655585,0.011368539,0.031489745,0.035850119
ID_424,0.032773422,0.041688932,0.391841448,2.151831132,0.009601401,0.034281363,0.105595024,0.398843403,1.061427837,0.18136763,1.027123685,5.408445586,10.994941,23.65193275,0.033459615,0.032813375,0.369032547,0.14277504,1.81693492,0.084070158,0.305634019,1.243738536,0.316861756,0.193671253,2.032842814,9.492475209,23.61503023,3.277716457,18.39372049,6.350528074,20.55125876,0.066888198,0.091188792,0.130907248,0.147350183,0.034815703,0.350394816,0.056592587,0.201413827,0.951274682,3.50510324,11.02500014,0.689813615,2.522855845,0.245888931,0.345065945,0.046011243,0.361360821,0.05392255,0.344882266,0.192616323,0.014079504,0.589156399,2.382253673,0.028467438,0.324411429,0.695903353,0.18460086,0.070374263,0.147017473,0.028767929,0.148733934,0.015604053,0.111093956,0.11843823,0.021659773,0.040265584,0.009889596,0.034865648,0.399407898,0.046245697,0.085932041,0.086273134,0.088902944,0.055943249,0.006168303,0.031157144,0.035589665
ID_425,0.085110891,0.060547821,0.460270237,2.145156241,0.006707543,0.024335382,0.048738408,0.386732159,0.839601031,0.094030491,0.640936495,3.832586516,8.676091406,16.41811219,0.009669627,0.026613655,0.254285549,0.067949882,0.9399526,0.033060687,0.123516765,0.419799925,0.085306,0.146791493,0.803365234,4.51445751,11.75011205,1.627082592,8.140732693,1.699867312,9.508685916,0.028494866,0.04707344,0.04047057,0.070516744,0.013404554,0.043620335,0.027098565,0.12751312,0.380228821,2.548227945,4.766866183,0.41661771,0.886064031,0.243221131,0.170691413,0.058146937,0.139939891,0.031838622,0.109118648,0.132619997,0.014277956,0.34412025,0.905732179,0.026605254,0.13625175,0.296499907,0.196366642,0.065098219,0.06763867,0.01975072,0.115502764,0.021427695,0.042302337,0.160713208,0.029846148,0.035019307,0.015266729,0.039760004,0.208796317,0.051994267,0.085504438,0.118759044,0.098465149,0.091828443,0.011724449,0.034389278,0.035851344
ID_426,0.071355115,0.036920756,0.532263002,2.336691776,0.010369555,0.022953534,0.075418372,0.308135326,0.791562694,0.125111941,0.993440051,4.92319151,10.20723054,18.44899964,0.0228346,0.022490067,0.249042505,0.108411924,1.328982024,0.056950514,0.55439029,1.660474626,0.219093838,0.211505937,1.806505686,7.094216815,16.07438334,2.084787208,13.0762854,3.595667961,15.85443611,0.11259526,0.060072664,0.106067882,0.108351377,0.05833597,0.322009191,0.03823517,0.245223687,1.103472216,2.403598275,6.035173261,0.3082473,1.345634315,0.160059682,0.187702585,0.035429262,0.271400111,0.034641723,0.203594505,0.148325549,0.036881814,0.39705043,1.691405319,0.102350962,0.239807463,0.40580984,0.189585974,0.065006091,0.082879763,0.030833943,0.070114876,0.014668229,0.069498241,0.08754977,0.031631308,0.027191022,0.04352651,0.023045206,0.202714586,0.040770973,0.056600263,0.067617626,0.068549684,0.059838548,0.008779455,0.022641692,0.022641692
ID_427,0.036201829,0.050046558,0.2657998,2.052417529,0.008664217,0.034089231,0.124717827,0.53060906,1.162191551,0.224134131,0.588803983,3.912481563,9.790056815,21.2368523,0.02597268,0.048330264,0.352446365,0.15074238,2.199340399,0.078703794,0.613179379,1.944303218,0.277717388,0.154197927,1.761962346,8.340403116,19.49846856,4.40103918,16.33656717,3.394671292,18.76412029,0.180577535,0.093613343,0.1851022,0.121332733,0.058672284,0.266724193,0.053403202,0.213079658,0.964998669,2.829718952,7.087330821,0.456580464,1.464853228,0.236409794,0.259003177,0.053274921,0.23353811,0.041149135,0.238074156,0.177580252,0.023798833,0.49735116,1.381056594,0.053137841,0.238460289,0.477359591,0.217871288,0.061195079,0.111594605,0.043928164,0.087088648,0.012562766,0.077843596,0.104459083,0.026527574,0.038917779,0.029073873,0.025368717,0.331712756,0.040590388,0.063409038,0.075409361,0.069353896,0.054172999,0.010145645,0.03084553,0.03084553
ID_428,0.04757205,0.0418861,0.425140206,2.144900332,0.009103654,0.025369416,0.10077233,0.429832493,1.111363892,0.158110682,0.737216346,5.927610806,16.49489491,26.58369124,0.02090276,0.025899566,0.350408296,0.156716973,2.307292362,0.087369056,0.284908998,0.832811244,0.223654371,0.136066288,0.962811614,9.335259847,21.03797604,3.899308039,20.52731259,3.629003256,22.18850355,0.029244229,0.087560093,0.063993913,0.140980422,0.025600935,0.114411118,0.050455857,0.149306847,0.368944674,4.799168991,8.552523345,1.025975193,1.568832739,0.353089171,0.334036472,0.097583334,0.312527012,0.0488008,0.375686448,0.075339907,0.026538817,0.949469809,1.583447374,0.048030386,0.275428898,0.568860597,0.270501203,0.135706824,0.13038121,0.040055247,0.137874173,0.026888961,0.153977573,0.32368319,0.045420357,0.062385987,0.043240107,0.05846536,0.513736228,0.112552158,0.151922313,0.119645335,0.112905149,0.080503358,0.034396282,0.062943269,0.062943269
ID_429,0.101401859,0.084053285,0.660883514,2.953694339,0.013949946,0.029117749,0.087709816,0.489448737,0.985638705,0.151663574,1.015532095,5.39787452,10.16322619,18.05549406,0.032349563,0.049129751,0.337343127,0.111723126,1.395212658,0.06274252,0.82726395,2.261189682,0.261674055,0.217189848,2.123376351,9.028016235,18.05126129,3.112666576,14.06024127,3.500253394,14.46505152,0.14682683,0.085706119,0.178070092,0.112280264,0.107339737,0.411498829,0.041137066,0.35183338,1.746038985,3.711667137,9.265165448,1.417311051,2.694285117,0.155837755,0.39636697,0.0462486,0.275279202,0.036028168,0.197022696,0.188240922,0.012889016,0.47637705,1.595044309,0.076407148,0.20370934,0.754427567,0.177934019,0.086213958,0.146846574,0.020663305,0.087738255,0.008429992,0.073992935,0.099577433,0.028547778,0.04633352,0.013041398,0.023433827,0.205386959,0.035348852,0.06617194,0.072583824,0.062162189,0.059466603,0.008283209,0.02272056,0.025152515
ID_430,0.039594578,0.014830209,0.24034691,1.216407799,0.005057202,0.01270276,0.087027968,0.298407605,0.714778261,0.136291142,0.399344719,3.556786121,9.141958287,19.86738945,0.018218078,0.044972905,0.265757403,0.113312713,1.456635799,0.074858554,0.361434192,1.300833113,0.289467541,0.230934019,1.489668447,9.201677011,17.20004688,2.916621541,12.18579464,3.906538704,16.05351416,0.080820775,0.079954217,0.096121262,0.12951561,0.049374493,0.260037489,0.070236034,0.187210125,0.890525344,2.605599536,5.830312702,0.679673784,2.991690754,0.208158873,0.40010329,0.0503971,0.304537827,0.042013627,0.296580092,0.19273729,0.009172482,0.422526102,1.956105964,0.056426336,0.223423853,0.567975454,0.190670925,0.077927093,0.108155514,0.038118599,0.091294989,0.012896724,0.08685705,0.108723064,0.032550186,0.040182146,0.009762462,0.025593709,0.308119521,0.039393538,0.061311659,0.075634062,0.072927025,0.033982634,0.006371059,0.027071712,0.031208369
ID_431,0.073494068,0.074355691,0.323014653,2.541155878,0.006807777,0.017023996,0.063923791,0.362069279,0.887956794,0.117773036,0.772927905,5.379386647,8.742109464,27.88943192,0.011102922,0.046010423,0.242883857,0.09832977,1.41665475,0.056007228,0.222342495,0.747718188,0.087962516,0.114110883,1.067924529,4.418374784,14.13857341,2.84180826,12.77608803,3.142507189,15.57999838,0.033359678,0.066838028,0.044594489,0.106098257,0.012555243,0.042686616,0.008305696,0.161056105,0.664524441,2.895960649,6.315948173,1.185603767,1.864689048,0.410307224,0.370333842,0.116844585,0.269959713,0.043218841,0.225218671,0.231450169,0.028455277,0.642770669,1.783091628,0.044303641,0.238393671,0.500276236,0.393919412,0.103141384,0.122975161,0.030394269,0.176086938,0.043993674,0.074575779,0.399124552,0.052408341,0.116876269,0.022062309,0.092071205,0.307790743,0.107992338,0.222898066,0.185184987,0.258624913,0.051192243,0.045957346,0.087783659,0.07387687
ID_432,0.034676139,0.029163498,0.270345285,1.909168277,0.006705329,0.019466277,0.083295561,0.490825302,0.950096606,0.127054042,0.905831581,4.663077967,10.23075879,17.0979278,0.013838596,0.045069778,0.259656541,0.088273024,1.342681307,0.043356372,0.225351022,0.651386445,0.171585174,0.123761865,1.152054538,3.750005035,13.57015711,2.233325445,11.51066821,2.074579148,10.31396321,0.035717932,0.057352537,0.041264586,0.067783984,0.017705088,0.09190888,0.031611537,0.166205197,0.69186416,1.956470927,6.072175055,0.57865636,1.604334653,0.310193397,0.306350018,0.074608242,0.222312193,0.02747256,0.160873339,0.066519625,0.010400623,0.475921698,1.416627399,0.028764444,0.164540492,0.296392343,0.36836389,0.053000962,0.087744479,0.022155931,0.078787184,0.015426571,0.055335527,0.194907205,0.041652003,0.058732221,0.022494941,0.038512433,0.262132048,0.060360191,0.090025006,0.097019026,0.102209162,0.037847111,0.017463813,0.03538834,0.035608579
ID_433,0.095706296,0.061956183,0.360218961,2.796977473,0.007143975,0.021647637,0.07387954,0.312228991,0.720490858,0.156590382,1.088032499,4.799342009,9.993387328,14.77824881,0.02798065,0.030078191,0.2590917,0.159003215,1.220616982,0.064274946,0.420169632,1.649879952,0.235676891,0.160591604,1.640223117,6.378464205,14.68743523,2.725683382,12.4147699,3.40323729,12.55155429,0.099798513,0.05889953,0.14813485,0.116285018,0.065714877,0.32132126,0.053688328,0.214369902,1.11326559,2.545859081,6.51393722,0.57532066,1.456081058,0.231787747,0.321780111,0.058044647,0.310871495,0.030668074,0.243079527,0.060043781,0.02121128,0.298483369,1.076366355,0.024470274,0.198147197,0.227487802,0.192995896,0.062189265,0.067390533,0.035268614,0.07017485,0.009615679,0.077946423,0.098067724,0.028543983,0.028818608,0.0208489,0.024550789,0.232305272,0.037041273,0.067214278,0.079957089,0.071118583,0.087483344,0.009966118,0.03098361,0.025899335
ID_434,0.038110836,0.025917409,0.178945439,1.236231528,0.003800969,0.011843324,0.055703553,0.272874067,0.501476692,0.085003871,0.435266696,3.417559873,6.571617786,10.65686613,0.009443346,0.018007257,0.13787542,0.068130607,0.940684265,0.032421337,0.166601463,0.749925991,0.141025422,0.12009034,0.487429287,4.02328191,8.545056992,1.263542997,6.298094622,2.064910416,10.06347768,0.03120643,0.035129628,0.044947123,0.064578189,0.02258828,0.088642762,0.015952001,0.08790507,0.439878358,1.452508353,4.715228409,0.370746271,1.011371814,0.209721309,0.146166521,0.038149801,0.169964324,0.020667306,0.117822034,0.044329079,0.010815893,0.261013902,0.815014525,0.019675322,0.103530297,0.145376304,0.237958767,0.037660687,0.039423671,0.016769058,0.048097851,0.011518494,0.037758564,0.087595039,0.03917461,0.024940204,0.009984976,0.021465497,0.11859772,0.027264046,0.058916772,0.048457081,0.044884121,0.024941953,0.018224744,0.022918314,0.018651517
ID_435,0.019014713,0.02428822,0.174662419,1.672154498,0.005513188,0.017364851,0.105769357,0.368866639,0.831262459,0.151229559,0.772988824,4.92486676,7.957180213,12.24483315,0.021516725,0.038229483,0.289803367,0.132742834,1.579997785,0.080464478,0.185208839,0.601000315,0.305070266,0.139129376,2.094339153,5.585105435,11.30709741,2.630887683,12.21584048,5.111355166,10.88568417,0.04531096,0.077264756,0.06761439,0.16305186,0.040425882,0.209330255,0.058701174,0.231521711,1.671501759,2.694671856,6.628860154,1.010752775,1.935350517,0.242460028,0.301841638,0.04880045,0.281386495,0.053086787,0.379099489,0.06050446,0.006275099,0.468930278,1.723532763,0.019823886,0.292309388,0.481814173,0.381265131,0.094254375,0.110500985,0.036665643,0.09151495,0.014812336,0.15031461,0.139966858,0.043661579,0.036566079,0.005227575,0.030480467,0.41419697,0.040293862,0.085412557,0.068310935,0.094183647,0.037407013,0.01234009,0.022251573,0.032310654
ID_436,0.023187348,0.029789281,0.113901113,1.166383492,0.004042904,0.011010663,0.094359462,0.271321706,0.716254792,0.161159606,0.761546079,3.631231135,9.369777736,18.82480263,0.012203325,0.025304983,0.25898001,0.134009853,1.490113186,0.089040806,0.243846943,0.943980708,0.282571206,0.075486708,0.872300504,6.12602253,13.14440025,3.309193187,12.89192902,4.835882971,14.21917809,0.053591309,0.074830653,0.0567439,0.106792185,0.03167464,0.190069478,0.070415784,0.137422405,0.723345304,2.166417431,5.438370581,0.742784366,1.773444716,0.263736418,0.309802905,0.079477512,0.333329507,0.049667025,0.271469676,0.095514441,0.013551878,0.294838765,1.092725861,0.042128176,0.196303886,0.470615362,0.198479464,0.098596818,0.138531198,0.052774636,0.090936072,0.011609839,0.094479711,0.133372548,0.030222471,0.037050585,0.008627548,0.028048687,0.307920986,0.044634545,0.071063469,0.077841766,0.088011446,0.057233791,0.007003258,0.030729017,0.038258693
ID_437,0.079319375,0.082426841,0.289751105,2.558965347,0.007392316,0.021804712,0.119180003,0.375961342,0.788789355,0.157145183,0.793451107,5.297424997,9.677342993,19.39604817,0.025933004,0.038130008,0.337647627,0.138172201,1.722236083,0.080970358,0.295274298,1.090392166,0.249658795,0.199825274,1.942100404,7.95418466,17.07433967,3.039564037,15.89092573,3.860065305,18.31533685,0.069655822,0.080940997,0.099406081,0.145491972,0.034886224,0.168620666,0.04996122,0.304367571,1.535893868,2.903362217,7.385907926,1.114709889,2.075105859,0.229362217,0.408638401,0.058793935,0.342986643,0.042462422,0.310811377,0.092556797,0.006003352,0.361919149,1.17208681,0.013850936,0.323937621,0.786084519,0.2961317,0.10050308,0.138194304,0.039784058,0.067553584,0.012265669,0.110679008,0.102144877,0.027178252,0.04083053,0.004983599,0.024260555,0.322566104,0.036939062,0.078718596,0.070691091,0.080844528,0.04737949,0.012442423,0.028772934,0.030039449
