440.4b,466.3a,468.3a,468.3b,480.4a,480.4b,480.4c,482.4a,482.4b,482.4c,494.3a,494.3b,496.3a,496.3b,506.5a,508.3b,508.3c,508.3d,510.4a,510.4b,512.4a,512.4b,512.4d,518.4b,518.4c,520.3a,520.3b,522.4a,522.4b,524.4a,524.4a_v1,536.4a,536.4c,538.3a,538.3c,540.4a,540.4b,540.4c,542.3b,542.3c,544.4a,544.4b,546.3b,546.3c,548.4a,548.4c,550.4a,550.4c,552.4e,552.4f,554.4a,566.4a,568.4a,568.4b,570.3a,570.3b,570.3c,572.3a,572.3b,572.3c,578.3b,580.4a,580.4d,580.4e,594.3a,596.4a,596.4c,598.4a,606.4a,608.5c,610.3a,620.4a,622.4a,622.4b,622.4c,634.6a,638.6a,638.6b
ID_439,0.0298463028901709,0.018464243751309,0.100572030005831,1.02985943167297,0.00252571343134226,0.00931187769400546,0.175621329875997,0.202632254092666,0.623525544065586,0.243415724336675,0.525919709949809,3.79024199940469,9.68006272395038,19.669897965746,0.0138932570627501,0.0365880639755816,0.313202409036805,0.211370622884736,2.03611508343938,0.109336879404875,0.21872143397882,0.877229306057081,0.319070104495057,0.0975483075934725,1.2760745820669,8.35659115641949,18.3606433619641,5.37418606062817,19.5861851659522,5.1723969033525,22.0487080307312,0.0515384598116613,0.118165000297494,0.0591484337004812,0.22192212199042,0.0311473668693455,0.152511837053253,0.0944827047199657,0.180005057267625,1.16581985521985,3.37493669164404,10.7346334750196,0.906588326743025,2.8371093110694,0.408100686296342,0.437451364294734,0.114208307815932,0.584787178759701,0.104683110089752,0.726089410628069,0.117518266059328,0.016330933639137,0.506768735106642,2.26690360553568,0.0319480487237951,0.258037954465779,0.711674282768631,0.38525338051369,0.156847110106253,0.189319059429159,0.0882837027320304,0.156284110968181,0.0271750577805844,0.664223109987986,0.203699788026397,0.0538403651725162,0.0602222754356915,0.0112361571765362,0.0558672816750541,0.71893543937123,0.0711334768046798,0.139455655995965,0.113478942894314,0.203097698036581,0.0767160712399182,0.0193249168434989,0.0542358465928083,0.0539326413682302
ID_440,0.0514811937454556,0.0413515098105429,0.244553613641489,1.74949529043779,0.00590322944918329,0.0153311966123415,0.0886935618739576,0.3370447021414,0.69718931153249,0.117083334243388,0.499203082019689,2.79545360636667,7.76468229583992,16.5335790676215,0.0148873073548492,0.0306254416134965,0.195682156471539,0.100050738589776,1.26663612736084,0.0790296866690541,0.322938802844463,1.10327373802753,0.208965204287763,0.189858940003659,1.32718581282752,7.08564809782257,13.8269736134362,2.50454288561757,10.0376724589941,2.74245461473614,13.7412038954219,0.0658701777189185,0.0550385900766409,0.0976090419439435,0.109541336606544,0.0427456011241859,0.176662454725237,0.0414746684937496,0.311121222296749,1.46896851119523,2.01947747799308,5.03568930782047,0.534709643401139,1.16703890008184,0.197512902463227,0.230309385237362,0.0414535337129575,0.217818388847084,0.0384063008693786,0.244616371848298,0.1017546293603,0.0127957769882061,0.314283850781915,0.991244777317711,0.243501936281588,0.193659428173252,0.394743733744851,0.154077055091225,0.0518664855546102,0.0877347284888551,0.0295241487255011,0.103056313697448,0.0257471257929276,0.0745704005811982,0.168779779777629,0.0308637991399589,0.0320713646124758,0.00895503227135948,0.0372761056296872,0.25511551838535,0.0521437351694167,0.0940076192126794,0.103691141444694,0.128686317979668,0.0478151009822403,0.00410988745212098,0.0217035130012469,0.0365742235853589
ID_441,0.0465740757272592,0.0465232269729085,0.308497982537553,2.3222316086532,0.0100912632269334,0.0271983046416045,0.111835548436563,0.503646980609695,1.04217191788269,0.144696542184029,1.11847868608371,6.33912489627978,11.0138917520157,20.5581493575219,0.0295576260529693,0.0425381218709804,0.370195480723972,0.128691774370602,1.97035769349937,0.0603164594658027,0.34916122875014,1.30150630537019,0.311294044709047,0.240137236631383,1.90911889898324,9.09415859768786,19.6415744556288,3.33077696541979,16.5909816596201,3.5795771577874,15.6792026991066,0.0743476514122111,0.075909680444586,0.102483951181476,0.140949107080517,0.0499734357407995,0.228504173214341,0.0554413106527402,0.386513099667474,2.39985383216215,3.73937682034484,9.17883397729773,1.21188745027943,2.04479957814829,0.210258220587348,0.305533130016099,0.0544007337159256,0.318429558355939,0.0359855779973789,0.259536914461864,0.0980020604428019,0.0185248473901597,0.467615800381174,1.6288761120787,0.0418272520160106,0.292825342474441,0.758049411309284,0.286471162676732,0.0900767087399485,0.159392080382438,0.0386676030207574,0.0787932411450046,0.0136380749601049,0.079791612348583,0.0985462750911221,0.0313751158520382,0.0589063944810658,0.0260982671199547,0.0277279379787551,0.250658646286496,0.0495188838622681,0.0812297459715495,0.10051104238049,0.0769597380672858,0.0438281164469224,0.0111075739002089,0.0272376377979847,0.029122004228884
ID_442,0.139036721066233,0.0751468980622094,0.386658581798716,2.8530748426214,0.0169963096118886,0.0403784892980129,0.0707121454584092,0.517304614557902,1.17497430541687,0.137254057003465,0.836264023653463,5.15900809044502,9.41298291805554,15.3679958972974,0.047502286820452,0.0698800130867048,0.441082447487462,0.110546384042798,1.77459092747862,0.0628680948773124,0.365486360255843,1.23160259755245,0.223483473567691,0.295114441330478,2.48348425889161,7.87172284462317,17.5571769507866,3.50124264876849,14.4374474051592,3.10871783131215,14.8331383644766,0.112326323976691,0.0761415393216887,0.124535337280621,0.122533663499035,0.0436352783519231,0.278235107115662,0.0279765300903501,0.417796980796253,2.00253154242731,3.19770085811046,7.14203908718423,0.874075620294652,1.71402582091306,0.167225339096485,0.255231222212481,0.0431468697671401,0.268094846796179,0.0275316336979068,0.185156900850468,0.0850189723590849,0.00871850841585439,0.300231288257471,0.852853379191502,0.0261929646310111,0.231619817061729,0.487700217257519,0.147135026606905,0.0764742809733135,0.109870766607975,0.027938402994217,0.0636281905803233,0.00940025862740936,0.0532797488794087,0.0983035685527908,0.0212028149174249,0.0308861893565381,0.00824003869436825,0.0189664760490061,0.203567177656277,0.0333915394593795,0.0614865663265216,0.0669183944259113,0.0592464033529816,0.0515763788420627,0.00992259588204942,0.0244325856834133,0.0235417263202914
ID_443,0.0295685862537632,0.0435513405997655,0.279545536048607,1.47831303914231,0.00686986744925312,0.0139147873422818,0.0745921519115728,0.285267185993852,0.77414511883349,0.147513466855066,0.664637726707432,4.08013273124703,8.82585504666637,17.0399974060092,0.0196361194483107,0.0297545678541588,0.303821521756232,0.0984678102320559,1.65234103950129,0.0945213737713998,0.592729750212711,1.78451428355827,0.230919952728936,0.163386100677667,1.55206057441018,7.31137804432918,14.2692286065479,4.33059728667653,14.0763429836193,3.52204882082631,16.4705448775535,0.113165512225678,0.077282274176523,0.144302214803569,0.135835307382605,0.0599559646338726,0.331568185741203,0.0367555297605606,0.240651707377866,1.47288761938346,2.63907476208593,6.47757950667827,0.836546829783716,1.22399805534268,0.146443533417904,0.269474376032229,0.0446098522850871,0.281947847880239,0.0381669864131514,0.310350099978255,0.102378981395824,0.0146204990917083,0.18384508768365,1.1089894259439,0.0794627955639944,0.182697341515052,0.468434044519006,0.180931495978005,0.0955610876414661,0.117966199611375,0.0446151009620218,0.0594812085496701,0.0115639273576839,0.101382551011054,0.110188209478516,0.0303212087245717,0.0393790786284124,0.011153238677533,0.0276665374669597,0.324996732890326,0.0420415495595515,0.0772016884329894,0.0811830107460633,0.0896984844607652,0.0292244830897589,0.00792404898630499,0.019475182305778,0.029767387762106
ID_444,0.0265779171813855,0.0376142102676653,0.289883792676551,2.05278525975121,0.00900662935145499,0.0372588865089135,0.103519699762052,0.481554750176479,1.21695512316549,0.138047548781071,0.69160769509755,5.94012751769082,8.90118889778938,17.2636381504707,0.0302688167350005,0.0557865363443615,0.385740151950223,0.0954995411414611,1.40158271887649,0.0567721558108421,0.211543725577254,0.769568481101213,0.301699407543605,0.152042892732312,1.85466079812767,7.11080094353122,16.1180940273806,2.9760274910938,12.6311413184059,3.91074363481764,15.8603735619285,0.0542559663726218,0.0714591305513856,0.0569801338528101,0.128699922560459,0.0441286732344755,0.214762464412105,0.0427934427740494,0.210303443183934,1.12103097180422,2.11932332075043,9.18560176086006,0.568050347932848,1.73950025638275,0.210952427124974,0.267788090593538,0.0323606356615475,0.239020396753003,0.0367938120064617,0.226323906321404,0.0772611497363444,0.00546417049093686,0.422233706311529,1.80818981518384,0.00981193357276054,0.243415358016172,0.613086608824446,0.221415417108805,0.0638896501141319,0.122151892714407,0.0304259927789188,0.0653814229666194,0.00845722476189002,0.0754837995791077,0.0727113227484804,0.0264193378742841,0.0289769474661672,0.00515385352128132,0.0183999081474444,0.273923829864387,0.0321154017198863,0.0507842232028242,0.072354498256956,0.0489764049538898,0.028426074316734,0.01035549071824,0.0247661209875473,0.0245952002127363
ID_445,0.0209718749208573,0.0237717051920725,0.375136994124615,2.10154193202046,0.00907776838979392,0.0244159380511076,0.15447828526596,0.520721915551634,1.0732433792871,0.184087755607643,0.935867049112495,6.01248287988971,9.39752545914878,17.191498500349,0.028236650545787,0.0447717706099119,0.365818957112913,0.15135258514061,2.09350184995462,0.0690783936316589,0.353388590189282,1.1027300698145,0.504407265843907,0.179718094971624,1.93087359272536,8.68855975078442,13.5830761666394,4.20911056366186,17.9728075170146,5.8344700630308,15.8457066959302,0.0638858498690877,0.0954157489350952,0.0742464457963726,0.170200208790445,0.0645288564452179,0.275863176333676,0.088692267890568,0.311616394433876,1.50291586627428,2.88290496623327,11.192690697347,1.21676362702166,3.31885257410173,0.234833039791246,0.374738889057354,0.0454148866416285,0.365084041451254,0.046204220190296,0.342334611864048,0.0852448465266391,0.00910544531460169,0.773661185972216,3.00261963283265,0.0265411372754939,0.289434327450193,0.906837256863909,0.26876737613923,0.100933673801565,0.161908421806191,0.0500643040162393,0.111282351206422,0.0148103963612979,0.107861524826368,0.135033583354749,0.0427303286230293,0.0556350591172833,0.01353390287531,0.0389129536920309,0.453545817216228,0.0465372036183747,0.0885268461025443,0.106059961751381,0.0941565742298806,0.0462406780441269,0.00827518702470661,0.0254854752353341,0.0347138180455853
ID_446,0.0580254688702092,0.0288169136525539,0.272141167004162,1.49181210649286,0.00470182531195369,0.0132735954092907,0.106545872645857,0.291937225028712,0.726039139459666,0.170212557306809,0.625448501233227,4.58881175753067,8.97855775422027,17.1727995276509,0.0207481186172398,0.0301236569176416,0.226326129076988,0.142819383499254,1.50686800779239,0.0900638348566476,0.302330578320269,0.930731066334491,0.244914537800295,0.125059133318195,1.51788578227231,7.35140572591862,15.2978862338775,3.23821717309393,15.5293964738673,3.99493383875719,17.3879852292181,0.0652148487588078,0.0772941883083608,0.103147295201078,0.142519993057815,0.0399312294680653,0.199342872479015,0.0543568968540218,0.151781491494406,0.859067612329831,2.49855202183958,7.71679155136352,0.702134286074036,2.12128604987959,0.239558363093687,0.327831825011517,0.0563334783487477,0.36251010843348,0.0445816276489667,0.346617827793379,0.101421822465958,0.00939080136740616,0.45010221830681,3.27316763677038,0.0290897500281615,0.289482900139649,0.686934236065575,0.223202009207601,0.0583499999172147,0.185208729559781,0.0518161025659367,0.0865282787476881,0.0106782033179024,0.13308960799808,0.0718188068377152,0.0302802748216515,0.0448104201623953,0.0100751878676146,0.0312821883364796,0.429404278995315,0.0315834572940732,0.0636698919072127,0.0617369411873598,0.0697973396296948,0.100281388327252,0.0136360915795289,0.0247042598740673,0.0304506071599393
ID_447,0.0480722338162889,0.0335990037824538,0.402918589969372,2.18662373227613,0.00774213555668241,0.025972029071541,0.0930097379514493,0.470616931373679,0.978218904654097,0.129998768217272,0.892478598564381,5.79222700619234,8.80806596357203,17.2683950722847,0.0294696668785681,0.0420485566794466,0.292322744295425,0.114070499652402,0.972458775834413,0.0679315162061926,0.328182260249304,1.20110495117779,0.206264874387858,0.324435005810555,2.41479817034963,7.58529980008489,15.9958568835536,2.88189973557106,13.1520450933116,3.16360409806052,14.886611668619,0.0825291360774146,0.0551442820229692,0.113722855072893,0.0744759410511288,0.0474703642067692,0.280367725191776,0.0374548211847344,0.266063238450368,1.43913532162553,2.72246159925364,9.50449352220286,0.741724257796058,1.57960239666231,0.206707237941071,0.225068362680394,0.0426023490806818,0.248149311825842,0.0245850954327668,0.225224346448118,0.0879486302772044,0.0162810016065259,0.362072085461375,1.23944365452245,0.0302823974008456,0.204176167864122,0.333306286055285,0.197524556493815,0.0627803242147746,0.093646311356808,0.0276888592636302,0.0382192274113698,0.00836475951339056,0.0818279950572042,0.0747915958918459,0.0379397962287056,0.0413323453414886,0.014126822005634,0.013778488649496,0.387123748049975,0.0306299763903794,0.0359967510180131,0.0488524008809082,0.0353992567568952,0.0381050581350551,0.00451876417260216,0.0179943384971378,0.0169304467782674
ID_448,0.0449410079435789,0.0388804255876656,0.271032505587586,1.59569865932631,0.00554699562070944,0.0178736881733241,0.110606543050685,0.35268240901796,0.780221053600523,0.164415749452365,0.860181381840998,4.1742461771862,12.9718808763726,23.8375405107816,0.0210663534045685,0.0352978468516079,0.231208027729767,0.116490930156824,1.4113829220307,0.074411789112095,0.491007851277992,1.37802351811137,0.228444447556626,0.282945348906013,1.71007696280408,11.6973542224044,20.6884983184417,3.26937773235857,13.6452728025747,4.50347180739483,18.6946246997429,0.0840333251289175,0.0678463298048999,0.0580347912168023,0.123731340590894,0.0523516979868999,0.25472399745606,0.0450221467274456,0.270819790914932,1.09517796051996,4.24266346208754,9.38364992463502,1.18439943184453,1.93276188598576,0.176722887301197,0.265986476097802,0.0398277830784031,0.293550677827749,0.0353656371210428,0.262129324542945,0.10226432251302,0.0192634184217194,0.610498479470904,1.62991963587515,0.0375668775969361,0.408541773333094,0.511030819351547,0.170615871999458,0.10451684827627,0.111015325828613,0.0310659463523626,0.037101031830841,0.00900499157862381,0.0815216691948054,0.0611516928624441,0.0168395227974097,0.0543593197039357,0.01234503285997,0.0150636647772747,0.284991897144442,0.032964099531349,0.0483912261568725,0.0597245401893758,0.057813941772484,0.0260946736162767,0.00569718726653872,0.0175655886790918,0.0209876488532565
ID_449,0.0416129263465079,0.0479737302277351,0.244017474125825,1.82714969221914,0.00897934278015674,0.0210922291447284,0.0828420026362565,0.331293377340563,0.736732288935625,0.112536220976111,0.785309217223952,4.80507502935539,9.47045771186674,20.1568189978224,0.0205259923417476,0.036492408945403,0.281002235681654,0.0911422366272266,1.12381214147131,0.0483385892317758,0.27876461469896,1.06776844836919,0.188826980693106,0.140909169145095,1.84914671879889,6.78978771641714,17.7183346338335,3.27825770658136,12.358899589686,2.62952359341141,12.9318390547649,0.0687000971770045,0.0372925793957242,0.0938209794160668,0.0572932094932555,0.0322983264340189,0.178078394924865,0.0365520687730873,0.378919117992224,1.7244983752466,2.15345958350621,7.00544763870652,0.56031606988196,2.50865516277816,0.229427593194829,0.244284403364298,0.0466822402782692,0.218418749576486,0.0299198151897953,0.174951591666469,0.0904846522503562,0.0104850225409113,0.343538207874903,1.25347040868927,0.0334961059860216,0.171351868747835,0.4586461199627,0.256941433095513,0.0562991374440767,0.0960923443715145,0.0203339248286523,0.0615668366343801,0.00980867466090886,0.0589064461813186,0.0823640513519728,0.0262676678333574,0.0353546906858617,0.00968332002795334,0.0154882250651649,0.256577447266295,0.0336470222771533,0.0581232137860444,0.066971139442629,0.0509849896827527,0.0467234649401238,0.0114849373299201,0.0244786602398488,0.0179275262881107
ID_450,0.124305450811008,0.121293423816436,0.502238015701555,2.82102563651976,0.00812993488631193,0.0266486448340989,0.0886005042744595,0.480435556364883,0.91149696334098,0.145907812328941,0.762063689105411,4.66620868542012,10.1914634074005,19.1651206108125,0.0447885872903597,0.0414902221886713,0.32696808464323,0.137045860090941,1.23544833883398,0.0707846948054377,0.320793792270291,1.41183098090197,0.241168657297512,0.385386872124405,2.24356739581347,8.63044931405994,16.8740251417713,3.32888081587179,16.3740797167535,8.83885189165771,16.7486765956917,0.105841842289149,0.0888646005315738,0.139978395643876,0.127074978716247,0.0590235771627052,0.320244485416752,0.035587473931758,0.302704556335465,1.41018426920534,3.02563303829289,7.39822409376318,1.07668409348177,2.42754190154417,0.15619915664479,0.434009361604618,0.0434353072351302,0.337946254269851,0.0309957322019371,0.263919999382307,0.0925770198905178,0.0124496522760354,0.333024904856718,1.39074020608867,0.0568217104688358,0.250880277269869,0.54354515882718,0.118811499701851,0.107134270363869,0.12388543522854,0.0293647727510595,0.0482677750160274,0.00610925765921563,0.0839533069674407,0.0626098761468757,0.0186494618395278,0.043170788243983,0.0199961290269533,0.0076908944008737,0.331231640189614,0.0284692836324352,0.0345168120019795,0.056260877428575,0.0398300376228379,0.194305067595534,0.00406655448058056,0.0144642128928418,0.0237370680889003
ID_451,0.0522132433213264,0.0486630624692396,0.207612004042706,1.52550520926052,0.00739402047082164,0.0167256690038529,0.0760908409019456,0.298111001811057,0.559939844912757,0.126032264768642,0.730658065497806,3.91947459471071,8.92157306987904,22.1421040128633,0.0200498622066281,0.030867489066444,0.239735206824133,0.0941934821570263,1.1305785701265,0.06138386870611,0.335533446955002,1.03888386778511,0.178472635446709,0.207593838283813,1.68311616943424,7.31814622803914,19.0079548405407,2.66703570775891,14.8421598343565,3.65704799983694,18.87578611929,0.083836276974623,0.0554678849558062,0.110569213977011,0.087936363229815,0.058519646414215,0.272216793060057,0.0394495318726386,0.203032271072669,0.889033838545549,2.36311694365478,5.58977884025582,0.558197068022689,1.89946974684861,0.220928784641073,0.253018908640904,0.0470260953002372,0.271011208748687,0.0447339562776,0.224466375709467,0.104914816608482,0.0194322762004526,0.248668700451516,1.1163052999728,0.0689450420609555,0.234183163822971,0.544448425451502,0.180720666269353,0.0693188682164919,0.146022411359928,0.0231343320596272,0.0635477973595946,0.00704381309129417,0.0747907254176256,0.0713042462534695,0.0283894474177232,0.0312586684212678,0.020917152659449,0.0178390578310285,0.294157427608457,0.0350411002611292,0.0511972725341669,0.0361590947993637,0.0621832096909697,0.0277774471004732,0.00548827886624351,0.0231309292299801,0.0254860607352506
ID_452,0.0508029029672671,0.042516480376372,0.375604137751572,2.12153066086472,0.00893918939616157,0.0250158740896342,0.10445617993689,0.544372500748591,1.06420326593853,0.199483649292846,0.74142385335925,4.91453150711711,12.5718951828652,28.1261566670791,0.022261890996451,0.0573189126712587,0.397822513047988,0.14537492242324,1.65149201340607,0.0877046646713762,0.376686194722122,1.18905185665499,0.293083034537557,0.163287195760436,1.21625283572977,8.32205585231202,23.4311424673134,3.03514747431093,17.3929470726835,4.2761508112813,18.8332826187267,0.0797184404707287,0.0765105944144912,0.0976167325346612,0.149602004957597,0.041591399835548,0.248819162837541,0.0511969467585157,0.321627572576395,1.41324202483812,3.03141952460859,8.41039680216893,0.77598054460622,1.50255637466757,0.226211449693492,0.298251291355074,0.0478029942172826,0.350709209964406,0.0434201749116633,0.342326129848552,0.107924731011452,0.019851012123109,0.526357091592547,1.51537556225041,0.0296249322159007,0.269074702238558,0.493358665587456,0.199165533152784,0.115577029875989,0.127224989964084,0.0444838944066918,0.0830007920327994,0.010843921974708,0.114907429917029,0.0879150218450186,0.030326480484712,0.0556042337264973,0.00930395230240558,0.0183954029565561,0.400965836934785,0.0399802133074447,0.0628785716327345,0.0654401923671204,0.0558674342894959,0.0774465187971221,0.00501967278542585,0.0270157293077808,0.0283689823179137
ID_453,0.0472300514036656,0.0450020848863076,0.180713739834907,1.58176389906496,0.00631632461833679,0.0187337376858467,0.0767135557679075,0.363396949367302,0.855540698060487,0.1263299378982,0.577044698873221,3.26477277048376,8.90582857877596,16.7526619471262,0.0172450056142688,0.0330512425113962,0.264710235690212,0.117337867743861,1.39567476209489,0.0602474260289883,0.373143022825829,1.33576569283966,0.190202113337975,0.177088890739793,1.20209704638245,8.41686501399454,14.6771277727831,2.56887038158272,12.8529482663613,3.32712644200554,15.3545994776096,0.0918502770915988,0.0699716240580984,0.118186553681273,0.109982971448963,0.0448923292429875,0.273740462765457,0.0388799702694279,0.194440311003526,0.900000801851346,2.06937098231334,5.07272147885958,0.509564869402985,1.03501229541537,0.111587730859702,0.217734216612113,0.0326563336663129,0.2626800877814,0.0330849531932458,0.204886633635326,0.0967156670747125,0.0187315248518568,0.300589781566289,0.954723514539143,0.0428708007405422,0.172454763596443,0.286341964033601,0.0946128428474,0.0469288617958964,0.0874577945832986,0.034053697716607,0.0586413390683873,0.0107524611915367,0.0795022040793212,0.106962587307789,0.0154553405356087,0.0253396499453192,0.00998522293891239,0.0242157282599897,0.263937060806924,0.0419113785392711,0.0758330996567785,0.0857004088353991,0.0774770503524203,0.0310829820177318,0.00910772906546059,0.0237072015619391,0.027315474267213
ID_454,0.0261197283397854,0.0260753820203079,0.133591569452065,1.2644719682763,0.00316085322903547,0.0122140863947811,0.188972610279641,0.278365010862931,1.04153186842666,0.266568599487018,0.47122518981941,3.50477196484754,11.0023956299878,27.4325172670394,0.00942236973821754,0.0327380406280227,0.292441128122326,0.191974034541006,2.8522536094657,0.148066666103507,0.412561426699869,1.53935056923671,0.578217977261963,0.0999704015095673,1.0858184135923,7.12296240688172,21.6579290154691,4.11006136228611,17.7660718671044,5.62180571442887,24.8672195599797,0.0856407504114201,0.12789635951825,0.088911821220021,0.334231782971356,0.049117174432256,0.241642855041563,0.108499493281351,0.135774127137846,0.923424369083563,2.17380126769875,6.24436016370658,0.856379083723179,3.16166631071951,0.156808695217337,0.493560617215404,0.0652539071639479,0.651385699640287,0.0806919484572045,1.03414570810866,0.177883711803297,0.0389567464235347,0.221945734650017,1.92851292812042,0.0845764593172772,0.294936280270199,0.622938814724067,0.172052863911065,0.131184311920356,0.146871226732891,0.0806776787055888,0.169514389967509,0.0333269872804223,0.331082442735422,0.334409386431993,0.0236339390985289,0.0730807762487885,0.025081481893572,0.0823541056583976,1.05626624224866,0.0714306681629097,0.160063048607291,0.0970978283616476,0.266156960492615,0.0846454153474878,0.00762222745090398,0.0402621534094955,0.0549282671219368
ID_455,0.0574890400353683,0.0354597429019728,0.327064427471671,1.76464980923431,0.00586846527105156,0.0224070644913874,0.105633419964961,0.359938584399808,0.925110244925183,0.174320863639105,0.609081051200727,4.09727679975328,12.4188536481982,23.8300247060736,0.0245897224756947,0.0355390942118847,0.30183116364734,0.185457707607811,1.85714854018479,0.0925282664108637,0.466272435107279,1.37148965772522,0.29736619813,0.171469631768067,1.77606388749734,12.5010234044394,23.4841526137451,5.20714988204888,20.2423478867573,12.3871842215233,20.9873525429622,0.105329607501434,0.100801546887004,0.131777307307593,0.158853544068773,0.0408794451271119,0.266421561179024,0.044872886419908,0.184754640384481,1.04150847641527,3.88873823331391,8.73073036078846,1.07927259068159,2.65343377442044,0.11345179730024,0.429077178253527,0.048011372582744,0.468695682782126,0.0514839883706762,0.394312488771092,0.104725999076848,0.00895254110021295,0.558523026861016,1.84676501165778,0.0493175653720266,0.318256366153383,0.717157991978553,0.146148837922096,0.149571920145916,0.153027722023336,0.0552721992906987,0.0918122885388566,0.0108189011009487,0.121670417736505,0.0862075679756916,0.0278221308594354,0.0392550476845494,0.00832312056587453,0.0232224495939204,0.419654663775656,0.0377584768129181,0.0606261929804343,0.0431062019869354,0.0698717348486134,0.160161509906236,0.00648394959266321,0.0259736170673906,0.0294378951014393
ID_456,0.0613434551126668,0.0264489261482494,0.637375521971742,2.59671916438118,0.0147865141966236,0.031155361669508,0.101626343879106,0.541700112080584,1.19379571161228,0.1815109069794,0.739642597552713,6.75788651301455,13.4658370423438,25.9107516942258,0.0346168733958757,0.0448950713881211,0.399375111977951,0.273335378975253,1.19890520491064,0.0986855838495834,0.271339166985946,0.877650091844826,0.39725187243709,0.323448661258595,3.98697813505504,10.752702957988,28.3623812234539,5.80348717638749,24.1974262370099,4.6155709150252,21.9259088298026,0.0763864604917049,0.0756027504121676,0.10501494110491,0.113510648091884,0.0448013897986284,0.279030676942351,0.0345636086094931,0.387741327685958,2.20699161938548,3.52351736085129,12.9161828111698,0.874132972675054,1.87926666832038,0.429826513230481,0.269930792897652,0.0802622283490701,0.608379726428368,0.0345626374470323,0.331568805869194,0.117709983647465,0.00752792965734767,0.590806602432858,2.3192313578821,0.018922497578037,0.19237811690627,0.644285995839345,0.437288271420241,0.0666046169834465,0.169297036833984,0.0575328973646192,0.114666103657215,0.0115989214485138,0.0916289623610561,0.0950274981710921,0.0649403524783861,0.0468344222358077,0.00728601117933784,0.0241351210154873,0.334926712189153,0.0450656066478407,0.0741040878965459,0.0723704020913459,0.0399425879395285,0.127458449314402,0.0197385955637711,0.0320928943255308,0.0274559193539294
ID_457,0.0146351859678709,0.00637129691515977,0.166321550171006,0.49189482253316,0.00122406667166922,0.00527150746739049,0.133973473625116,0.142792351233623,0.607480506831269,0.21314752663534,0.330480622025942,2.14177782079984,8.66456186845472,19.2387896035468,0.0131725608370269,0.0279605945259839,0.168370475833681,0.167794246098246,1.28465978865122,0.0961014547731039,0.19477799168897,0.821120587072751,0.27065106786151,0.0761497727489165,0.980600281406538,6.37564210234728,16.4429284865078,3.21214795905824,15.9416933841314,3.69282505198642,19.2714099557117,0.0479286286356088,0.0939438550859941,0.05626887923927,0.155542889520023,0.0317432649803484,0.209561809260337,0.0658681649582416,0.148780995706702,0.690592435654198,2.21625426436439,8.76516456025766,0.793125617059164,1.54590390810018,0.280250217142887,0.419140284958193,0.0870775837285666,0.444422792260549,0.0577810848332032,0.373916496692441,0.0814498342263174,0.00714791256913893,0.386449011776626,1.76224571674134,0.0213661921297291,0.207552221100923,0.575667020016481,0.273355603707862,0.100812366481322,0.14468598544133,0.066905939735391,0.0950131892589094,0.0292999694118713,0.128298057021061,0.160211476297331,0.0566166111690398,0.0337880102189235,0.00681480704051129,0.0379625596917219,0.483295096913404,0.0618309125401995,0.0955483045121129,0.109207577233199,0.165032422860029,0.0555117393274085,0.0118833529023166,0.0393586435297401,0.0540505032407662
ID_458,0.0792457323794243,0.108520245793903,0.508794345895092,2.93636668442803,0.0138810092656167,0.0376392365242447,0.118697714895897,0.355261285984922,0.916706800753955,0.144418235008938,0.92961345204575,5.63546035118929,10.9291374901433,24.8032116099567,0.029704451157935,0.044497497543137,0.323896730486302,0.139060273748625,1.59940388053129,0.0763760638338323,0.242190269054147,0.942560673311209,0.345063021757767,0.300711862332816,4.29092963076354,9.68118242345729,22.1922143041497,4.93887893700718,19.073291523181,4.59840780342899,24.3144238719864,0.113917684481947,0.0579189227453942,0.0819683348339401,0.0959164486410675,0.0413308828577164,0.248042052029997,0.0720997227495857,0.337472063966136,1.57026627099822,3.50505191590321,9.88797663169225,1.1761926390439,2.71936187225058,0.309347613364934,0.340866333399608,0.0752405548870327,0.309624561633697,0.0504238847417516,0.447869743054523,0.132118809763139,0.0113482520737625,0.303564965364337,1.38744403148242,0.0133529855560963,0.357874235756031,1.03312545782297,0.264967173385181,0.101173756887336,0.127240380245482,0.045127641606813,0.11481470203183,0.0147756229728524,0.153844217590424,0.0940627317105451,0.0330618169203134,0.0628069585246161,0.0071138339191385,0.0267600863856759,0.509455642159202,0.0560531099626321,0.0855371653891455,0.103370654902678,0.0889278118422311,0.0674502305399415,0.0176178099619503,0.0483177458080432,0.0385334415739663
