AA0Ab,ACC3a,AC83a,AC83b,A80Aa,A80Ab,A80Ac,A82Aa,A82Ab,A82Ac,A9A3a,A9A3b,A9C3a,A9C3b,B0CBa,B083b,B083c,B083d,B10Aa,B10Ab,B12Aa,B12Ab,B12Ad,B18Ab,B18Ac,B203a,B203b,B22Aa,B22Ab,B2AAa,B2AAa_v1,B3CAa,B3CAc,B383a,B383c,BA0Aa,BA0Ab,BA0Ac,BA23b,BA23c,BAAAa,BAAAb,BAC3b,BAC3c,BA8Aa,BA8Ac,BB0Aa,BB0Ac,BB2Ae,BB2Af,BBAAa,BCCAa,BC8Aa,BC8Ab,B703a,B703b,B703c,B723a,B723b,B723c,B783b,B80Aa,B80Ad,B80Ae,B9A3a,B9CAa,B9CAc,B98Aa,C0CAa,C08Bc,C103a,C20Aa,C22Aa,C22Ab,C22Ac,C3ACa,C38Ca,C38Cb
ID_477,0.037175214,0.033212576,0.223574457,1.262367972,0.004255489,0.015544434,0.183834388,0.191586814,0.70317859,0.22889661,0.505186428,3.981021267,9.999610754,26.9103123,0.025265515,0.030368846,0.293380143,0.18600533,1.819564738,0.099442601,0.298246868,1.083791935,0.270210291,0.166336613,1.554965072,9.460545783,24.63797051,9.085340871,26.02857906,2.726928286,22.27558493,0.088584584,0.103150991,0.133854619,0.204765202,0.040177839,0.199962199,0.068919035,0.22527311,0.812204468,3.60077396,10.2638618,1.152806575,2.872045757,0.293212958,0.397547116,0.068115567,0.670452274,0.052490999,0.38925264,0.20676623,0.018557281,0.55160297,1.99530269,0.037481719,0.312435528,0.775054557,0.206110897,0.11132627,0.173432768,0.06412924,0.092640103,0.011757853,0.142665851,0.108750299,0.028110154,0.049529593,0.008889928,0.023954415,0.581336414,0.048278042,0.070039027,0.078233502,0.070597997,0.047402005,0.012046251,0.036609978,0.044934892
ID_478,0.055123144,0.035108108,0.414814066,1.837665325,0.007774513,0.028157668,0.120344918,0.453223086,1.044465135,0.171443615,0.546172771,4.062332317,11.8948442,40.22941642,0.022787236,0.038242536,0.373587449,0.133591383,1.925749594,0.075205284,0.49454642,1.496628656,0.27814268,0.173772331,1.549120207,8.114504511,36.37028945,2.606253396,19.72104531,1.748137891,21.98277071,0.136546075,0.083192927,0.172932736,0.186052625,0.041065876,0.267807742,0.058108379,0.463178732,1.368492465,2.456535519,7.881483397,0.561767727,1.393363077,0.443525159,0.372995451,0.094989342,0.445978841,0.054959778,0.47488248,0.192592555,0.022849544,0.763674287,1.705485407,0.041109468,0.26932219,0.752963505,0.379696379,0.0975595480000001,0.12680815,0.068448272,0.123842816,0.008122657,0.2622903,0.129075957,0.076221992,0.049210665,0.011483022,0.038918565,1.103682111,0.064253037,0.09746775,0.09365475,0.068273918,0.093417736,0.016331509,0.046797166,0.044735775
ID_479,0.054809746,0.05625355,0.276000702,2.093280658,0.006458991,0.022273938,0.121684961,0.198358015,0.676980096,0.17636304,0.662857986,5.206463923,9.87591268699999,23.99371669,0.018983805,0.044106244,0.314396168,0.137697349,1.551972077,0.070427237,0.20467546,0.989222327,0.223664202,0.291006312,2.430823831,6.48672109900001,24.11903684,2.269559254,20.73595572,2.981172267,20.1945726,0.047061707,0.075462367,0.088450377,0.13579941,0.030293562,0.198081525,0.043165462,0.170298817,0.790980634,1.950680613,5.229809268,0.649067757,1.968839717,0.443003866,0.272761718,0.058657841,0.325284872,0.046770094,0.300931905,0.227440234,0.013248686,0.349966498,0.841352973,0.083851802,0.19599951,0.579108388,0.28847746,0.071295195,0.123808036,0.026207146,0.093492894,0.017882798,0.097237646,0.166445408,0.024024835,0.041665506,0.019943518,0.040321013,0.380302128,0.070055136,0.115651333,0.123100549,0.075786471,0.048549041,0.010819107,0.041877387,0.036063683
ID_480,0.086253184,0.173308894,0.234161268,1.751934734,0.005899472,0.016214211,0.070404153,0.257140794,0.717880479,0.108515705,1.07096816,4.751068789,7.967672952,20.05489274,0.012407526,0.033843241,0.277400453,0.090624208,1.263508061,0.044505107,0.266102127,0.968348455,0.129511623,0.121293318,1.023355301,5.91027032,18.04487161,2.161325359,13.77893992,0.843441556,14.10782238,0.054185389,0.052934628,0.063343257,0.0960674849999999,0.019912637,0.083365072,0.032340433,0.147431301,0.514139551,2.632378135,5.615209163,0.579895745,1.767108487,0.354596029,0.256558666,0.083818567,0.266012429,0.033337253,0.195459312,0.100321993,0.013673964,0.365263757,1.03102103,0.039769708,0.185199158,0.284784895,0.324056702,0.060266023,0.107981289,0.021421444,0.0856719279999999,0.0188262,0.07176562,0.200983733,0.034371815,0.033481203,0.017913604,0.040220637,0.399109035,0.069999011,0.106696957,0.100964471,0.098863026,0.069322722,0.021656336,0.04811945,0.046735773
ID_481,0.285758353,0.163864568,0.563035963,3.509687404,0.013656413,0.032201654,0.106104655,0.452902579,1.042674299,0.154238694,0.42918195,3.988026938,10.47258167,23.45349246,0.033899009,0.031920552,0.36537497,0.099187095,2.325448664,0.073145044,0.361989415,1.299568002,0.269512434,0.239049601,2.222889328,8.70088413999999,21.50028886,2.38607166,12.95755858,3.565744161,21.95308627,0.084078437,0.086814892,0.10512563,0.152048344,0.037909309,0.169005436,0.049218753,0.272209078,1.325516493,2.529238374,6.307830024,0.812709332,2.059512595,0.278605156,0.306174577,0.065649107,0.281657737,0.040722561,0.263695612,0.103913917,0.008955812,0.395124567,1.191735303,0.072419574,0.220795172,0.519857369,0.189157574,0.082637018,0.118397327,0.030325074,0.097617101,0.016467538,0.091775034,0.13999847,0.025736733,0.041133173,0.013498235,0.035730014,0.347707438,0.073366996,0.106139725,0.11734005,0.096930605,0.223209238,0.013666739,0.045414749,0.049976584
ID_482,0.028869475,0.023923475,0.176614322,0.674221324,0.002725022,0.005193608,0.095280633,0.16869715,0.510901304,0.134924648,0.324383308,2.026811236,8.47277182400001,26.57734731,0.005702069,0.022149022,0.175234576,0.100920295,1.365140026,0.072182619,0.367057006,1.316110052,0.250283061,0.077593537,0.609245442,5.889702963,21.09898431,2.545088329,16.33252447,3.147633675,19.52264764,0.079799772,0.050761025,0.103286168,0.150809037,0.048349299,0.183526613,0.053581553,0.112207461,0.392922744,2.00000555,5.655006936,0.691415585,1.607597022,0.223520643,0.21408445,0.066782304,0.333466903,0.048045668,0.293092928,0.190148569,0.017334529,0.297639992,1.457056631,0.059899947,0.196755271,0.591691762,0.201982645,0.0842614510000001,0.110849695,0.023201187,0.083979991,0.016716142,0.0895866509999999,0.166045638,0.029872625,0.042661027,0.023631736,0.035120586,0.419048782,0.076483303,0.079423691,0.0927834219999999,0.094414543,0.052647995,0.005428108,0.037292744,0.043850726
ID_483,0.03536018,0.029908099,0.294413522,1.799114236,0.006580522,0.016814325,0.074727758,0.299959384,0.623218354,0.103484766,0.579162415,3.253867264,6.512755979,22.02573423,0.014288825,0.027893475,0.202486474,0.07124,0.957910423,0.042296225,0.243185134,0.847838938,0.215922261,0.088386853,1.358113916,4.684237872,15.97201584,0.741031043,8.69208174100001,1.258145223,13.00823694,0.034695118,0.037873775,0.061274021,0.080935846,0.034182261,0.180682792,0.021781174,0.15893258,0.889576747,1.9986237,7.142856219,0.543467877,1.066460254,0.272361305,0.141820515,0.058339199,0.169313031,0.020731575,0.119724831,0.110178534,0.00742458,0.414021867,1.146605264,0.022474352,0.160066443,0.328097536,0.444662949,0.081989684,0.071881105,0.016489804,0.066693207,0.012875874,0.045211189,0.105312877,0.03830142,0.024943059,0.014033914,0.018146267,0.257773007,0.038808103,0.059934621,0.061491229,0.068117512,0.029153445,0.016769191,0.035780586,0.031484029
ID_484,0.036803867,0.02917692,0.193000266,0.975395051,0.004368297,0.010866157,0.087680405,0.217085141,0.457476444,0.101267014,0.4324869,3.018809867,6.60588233,23.17529537,0.027855002,0.026551357,0.162533834,0.077608874,0.781485188,0.045864939,0.359933497,1.151306014,0.239298195,0.12631139,1.272146926,9.57663856700001,21.03897245,1.423710423,11.28932012,1.931047675,12.19119755,0.0905145320000001,0.045387471,0.08179735,0.081120577,0.041906312,0.202882221,0.027364474,0.074153577,0.716590254,1.546608437,7.511472861,0.53885152,1.53748255,0.600796349,0.199899753,0.088237692,0.19598274,0.019274073,0.136513541,0.119107992,0.013762183,0.348256289,1.418602633,0.029544016,0.183580601,0.411276267,0.29299531,0.046877155,0.097954047,0.024441089,0.072612521,0.012258187,0.041125377,0.080594998,0.047014957,0.032127491,0.010191842,0.022159601,0.260615404,0.040624989,0.052050571,0.059717293,0.039033425,0.025995964,0.019361319,0.04548339,0.031018591
ID_485,0.092765906,0.038809234,0.361933546,1.801721306,0.008440609,0.018587486,0.071713732,0.323796343,0.826954679,0.084594761,0.556025663,3.658421977,7.789281988,23.00230657,0.013091462,0.025064742,0.231170399,0.077483451,1.172272819,0.049772549,0.24122064,0.866555814,0.17467631,0.162600021,1.826277118,9.26447506,22.09718165,2.02385512,15.56714434,1.42538465,13.28800247,0.042281764,0.061322891,0.083055836,0.089485283,0.022416923,0.123338957,0.021320046,0.081973459,0.354506347,1.492751928,5.058107749,0.56997861,1.493345035,0.705978308,0.284305705,0.126939719,0.267022447,0.019687985,0.185500764,0.063872658,0.008600963,0.213597902,0.69484252,0.022080452,0.16352768,0.233780627,0.356478545,0.033020861,0.080568137,0.02628998,0.066057502,0.014056052,0.057272133,0.10174685,0.047514542,0.016558314,0.008807633,0.020299174,0.301405143,0.049944062,0.076883217,0.015089665,0.048913955,0.077108615,0.022506068,0.060895466,0.035135134
ID_486,0.06361289,0.028813524,0.324903972,2.19192432,0.004566858,0.015244204,0.205767789,0.340778026,1.350127529,0.351479415,0.745749633,7.05707501800001,16.79209937,33.49585379,0.019579341,0.050316372,0.564645878,0.251520321,3.888114206,0.208556494,0.464222366,1.663945328,0.476594639,0.084061545,0.939954973,9.31340189499999,26.02831667,6.351772388,31.81393828,4.608434458,31.847542,0.095469469,0.194608798,0.112387074,0.411222017,0.034852316,0.157350578,0.142394949,0.087569852,0.410229293,4.333955497,10.24594888,1.457126472,2.560717044,1.139865991,0.732413114,0.472198068,1.00381626,0.092582934,1.040478534,0.132930084,0.050821841,0.723963874,1.863379237,0.051303144,0.276793947,0.647879792,1.095410323,0.197079569,0.253734216,0.116404702,0.375242367,0.080549244,0.402344601,0.569709055,0.130335178,0.0949953,0.025639394,0.265021288,1.048631932,0.173532278,0.715960151,0.229840085,0.664589875,0.119454647,0.165545221,0.186597615,0.224883436
ID_487,0.02591154,0.017821343,0.195317718,0.767418755,0.003117055,0.007219036,0.095349194,0.096399831,0.665211457,0.202019818,0.276927794,1.987545175,7.902524826,18.78249781,0.002408668,0.018262846,0.200591272,0.214195196,1.405021153,0.122045182,0.091767694,0.364324069,0.287102921,0.052907079,0.307618365,2.181061389,10.67416325,2.608556852,14.21839737,1.708210479,15.9654627,0.011513241,0.067361663,0.03311499,0.112079262,0.008461459,0.075070765,0.053710075,0.066440868,0.197765542,1.382815531,4.725661751,0.437058789,1.10994837,0.60584143,0.20948107,0.232569398,0.500567436,0.05636047,0.40704038,0.09312673,0.016342953,0.290936581,0.688656857,0.029039285,0.142932165,0.387696331,0.598202336,0.05936682,0.122200907,0.06400948,0.1435479,0.032422078,0.123732181,0.26959516,0.090647636,0.045976843,0.015219809,0.056469013,0.699913427,0.142170672,0.163946779,0.094526019,0.191228902,0.187294963,0.051601996,0.106738148,0.101795259
ID_488,0.047432781,0.062086336,0.233501673,0.980843936,0.004461222,0.00854741,0.036457128,0.110935849,0.498420187,0.055968818,0.333244542,1.758603111,4.674973322,18.13086537,0.00546813,0.015450011,0.106164548,0.034241728,0.738990452,0.019054114,0.239180717,1.720927948,0.112978561,0.06179988,0.626603161,2.021938295,9.51369091899999,0.553867297,6.584492686,0.640177432,9.10998149399999,0.053934201,0.024663866,0.061036963,0.060438482,0.020870006,0.128512182,0.021721074,0.10436215,0.316519405,0.88237252,1.985337668,0.266566816,0.93979003,0.291696911,0.138119519,0.08206672,0.131873023,0.018127722,0.101857338,0.097208846,0.05458599,0.200843271,0.522455702,0.06268427,0.065606332,0.133413489,0.261757078,0.025032398,0.032999917,0.007090575,0.235149061,0.039755153,0.033327163,0.543910052,0.039488576,0.048292434,0.016738102,0.141200907,0.144975805,0.126754065,0.238188107,0.200579484,0.160494029,0.05202456,0.032140211,0.063860729,0.061741116
ID_489,0.098222102,0.160795591,0.586938288,2.569700287,0.014284812,0.026638491,0.0953692240000001,0.331875523,1.03394224,0.170475454,0.780028306,5.133865746,10.60209617,28.91490759,0.022385394,0.038079892,0.330134415,0.140684335,1.667287982,0.070429883,0.378091713,1.202839843,0.247208013,0.180191703,1.993789932,7.87887274099999,20.33334634,3.011984316,17.27691095,2.534369903,19.46798471,0.066460668,0.072018653,0.096883928,0.137234625,0.038278214,0.185955267,0.043436053,0.243514817,1.200185501,2.489990843,8.24828811900001,0.785136987,2.171448585,0.248693304,0.29735294,0.075007609,0.307241507,0.034870373,0.215563633,0.0853715630000001,0.015447779,0.407359824,1.494869436,0.024973363,0.186589859,0.54972339,0.375286712,0.046452872,0.149772062,0.023958206,0.081974732,0.021198923,0.067959088,0.128747605,0.037725789,0.052262471,0.006085039,0.032716315,0.308237865,0.069178239,0.103903492,0.111015303,0.11486448,0.071948804,0.023344729,0.052081672,0.05325278
ID_490,0.09885841,0.122359485,0.754358826,3.008150052,0.014008935,0.041434411,0.111819558,0.54616107,1.688734928,0.177861967,0.927125614,5.331995223,14.05498894,27.70338087,0.02102711,0.051362231,0.50546643,0.140506149,2.843129379,0.09028188,0.685515256,2.106157252,0.210603379,0.116960472,1.079328659,8.187546049,22.19910292,2.975535205,16.79478866,1.846383293,23.21021495,0.110535954,0.089713712,0.139040605,0.289346197,0.038466374,0.205575722,0.060599793,0.230464451,0.763077837,3.282407946,8.565748733,1.107300731,2.648537451,0.614785597,0.384046392,0.125772763,0.343835502,0.051892526,0.334923273,0.240110141,0.024328836,0.58630552,1.641857364,0.035301,0.248188329,0.650676037,0.536924276,0.112870254,0.1790367,0.038570913,0.175938453,0.024714092,0.139585341,0.256879216,0.085253958,0.076364566,0.01541989,0.076478326,0.859207876,0.102914617,0.184049394,0.178666535,0.141677183,0.103513271,0.121643741,0.076098759,0.072210978
ID_491,0.031445735,0.018595747,0.159345636,0.891142547,0.003008733,0.00840201,0.150115261,0.179822877,0.901873455,0.257148553,0.254834383,3.436793687,10.80246502,22.14836555,0.009727799,0.012839244,0.281125799,0.1875288,2.481925617,0.126487044,0.307457995,1.193928384,0.246351835,0.086721193,0.967393658,7.679299833,19.5987033,3.967728645,20.49691284,5.104842945,25.4776244,0.0770305059999999,0.110724003,0.087690107,0.26410435,0.035469929,0.152755792,0.085386986,0.109395194,0.493504885,2.681999112,7.25459551700001,1.001914814,2.219787693,0.713671645,0.504598728,0.156535783,0.609238626,0.072179757,0.724690436,0.265340348,0.038161805,0.360658398,1.329817263,0.076072037,0.354579705,0.675886161,0.493338607,0.11499664,0.227551336,0.107529702,0.179194854,0.033050774,0.176586976,0.272154249,0.049970029,0.049966516,0.017909731,0.048585297,0.564763889,0.13090266,0.151040058,0.165702982,0.200665889,0.119033671,0.025079887,0.0911583,0.091809112
ID_492,0.046406255,0.025920643,0.198043711,1.000657892,0.003789049,0.009009679,0.068979502,0.113197435,0.367961184,0.126485856,0.334944123,2.317433325,7.849204244,19.96676658,0.007244949,0.016054081,0.15954473,0.118613867,0.873286361,0.054786851,0.45178982,1.971101132,0.144452041,0.0869459390000001,0.795545682,4.966175803,15.21652607,1.8558482,11.26072817,2.547652265,15.52486516,0.0911635940000001,0.042584055,0.1096881,0.140499228,0.077762751,0.265270073,0.037514137,0.135634716,0.422279095,2.115440607,5.391020833,0.616005899,1.184862392,0.210622443,0.25085614,0.055192283,0.244888264,0.028851542,0.19836282,0.167859296,0.068996327,0.299807841,0.941858956,0.04628709,0.172221124,0.344256292,0.215722715,0.058686225,0.118961911,0.025487802,0.066400276,0.014678879,0.072036442,0.1251295,0.044242599,0.034901504,0.016962427,0.030385283,0.355486525,0.047249213,0.0868235339999999,0.075710218,0.075328642,0.02929104,0.014601526,0.026507286,0.036126052
ID_493,0.055215262,0.079893847,0.195658788,1.085749798,0.003916648,0.007994362,0.050885045,0.109579123,0.360215212,0.071054469,0.376271495,1.748458915,5.538208483,19.14892116,0.006297461,0.01591829,0.122841945,0.053836011,0.610398141,0.02682497,0.298015555,0.913706148,0.116929731,0.08093533,0.665703931,3.080760037,9.76985524699999,1.073649185,7.318851115,1.124555249,10.40292371,0.063583856,0.024916626,0.063127586,0.054807046,0.017198861,0.069358836,0.021820079,0.12759974,0.331353479,1.440424274,2.545559896,0.398871047,1.038939205,0.32237205,0.120489442,0.071702542,0.135510511,0.012351119,0.095661762,0.082344513,0.070390113,0.208440107,0.488772078,0.089290879,0.130656221,0.235867661,0.338953111,0.039247817,0.064871885,0.014285785,0.091678788,0.021841745,0.037257314,0.195012437,0.037591552,0.021430232,0.031108333,0.046137489,0.234118793,0.094238605,0.116569889,0.112871262,0.134623401,0.0484726,0.027499863,0.065417857,0.054629297
ID_494,0.03914076,0.024105235,0.153821194,0.90603329,0.002587251,0.01205649,0.0869177880000001,0.232480729,0.815969538,0.152812929,0.462087732,3.139606094,11.36309953,29.21966351,0.015861195,0.027133866,0.314470628,0.127016375,2.521887791,0.081352481,0.452685931,1.551271409,0.243002198,0.18875516,1.392418609,8.509764349,22.75140604,3.679269836,20.32675082,2.761988952,24.68304028,0.09921419,0.107027265,0.118134181,0.256134748,0.04510013,0.235767538,0.085088417,0.148342185,0.640111806,1.898558258,6.810425539,0.878145657,2.069375195,0.37631064,0.344462042,0.113351686,0.453215497,0.04726887,0.340975891,0.239127163,0.076668308,0.421014294,1.651004983,0.05635661,0.258874197,0.552680407,0.324213317,0.075139024,0.136981483,0.065083605,0.119571907,0.020048325,0.115880474,0.120343444,0.041241826,0.045125188,0.011098311,0.04306539,0.451263642,0.071091987,0.107224564,0.063318862,0.130928506,0.063600245,0.016197444,0.064252012,0.052526361
ID_495,0.037716375,0.021071592,0.190955934,0.677185087,0.003900987,0.007606876,0.109770345,0.22360585,0.728358401,0.200040775,0.356885916,3.467878685,9.99444010699999,28.7778304,0.010223108,0.025317269,0.266601189,0.180925215,1.603227424,0.101233991,0.437547162,1.434317137,0.252252396,0.135556744,1.094360649,5.125819296,23.58251293,3.457865484,18.22947584,3.680384514,28.17341047,0.081785545,0.086324153,0.100330964,0.163833723,0.040587653,0.184537871,0.065115959,0.176122994,0.926700267,3.585588531,6.969095162,0.872172705,1.483642034,0.592654418,0.287782344,0.142169747,0.435246909,0.054016976,0.435611171,0.099742615,0.052540399,0.657848249,1.596973037,0.055440936,0.308597582,0.589096966,0.528839819,0.110510945,0.126574454,0.043243237,0.136390553,0.026994337,0.142685408,0.162571927,0.089200248,0.058817881,0.014296239,0.055286811,0.696443148,0.104575654,0.149755801,0.124121433,0.19940073,0.064579249,0.044609296,0.07188519,0.072164601
ID_496,0.082700242,0.07654849,0.712616472,2.249596082,0.020524916,0.021739018,0.092352201,0.311237805,0.872169746,0.175034863,0.546296393,3.523854823,8.41984278499999,19.74825692,0.017005557,0.022185081,0.296476374,0.129398771,1.810024414,0.13244467,0.944065161,2.50171125,0.241936264,0.153811125,1.170556301,4.423463096,16.93531119,2.553355738,15.25864965,3.806713316,18.17126098,0.126940079,0.099502677,0.202434286,0.233297163,0.061911024,0.349513945,0.060921787,0.237257778,0.759094205,1.851263268,4.849049405,0.677993671,1.474241223,0.242902071,0.320225996,0.059962782,0.404163377,0.044180153,0.379137967,0.212561531,0.039622846,0.297556981,0.803376004,0.060913814,0.161750045,0.487935774,0.211011424,0.054317096,0.119570535,0.056599245,0.094033188,0.013667694,0.139602754,0.111234404,0.023865458,0.036931599,0.02148282,0.02580665,0.540419749,0.051256114,0.077561364,0.071624977,0.086093271,0.046043946,0.012889326,0.03379686,0.045456549
ID_497,0.087163927,0.063026553,0.772825041,2.160102714,0.010446473,0.01626996,0.037532379,0.225752209,0.614044047,0.084364336,0.553354746,2.687624356,6.50419209599999,21.23595711,0.009017272,0.01729224,0.155316283,0.061719313,0.917464004,0.030569662,0.252736718,0.831796105,0.140005844,0.169424043,0.850686087,4.384708483,12.84157319,1.562977803,9.179706479,1.478779173,9.580697213,0.052047578,0.035424752,0.055475116,0.062847583,0.015036151,0.093480382,0.026018949,0.163209471,0.572230122,1.650894664,4.285719196,0.544057783,1.681397486,0.282760902,0.186524603,0.063759097,0.161058711,0.027398552,0.14595652,0.14944626,0.050413284,0.328698989,1.188157273,0.068534845,0.144205263,0.291613314,0.182722294,0.057988949,0.070859224,0.011754607,0.126494758,0.024118557,0.046928714,0.30525668,0.026393081,0.051242828,0.028837351,0.068083628,0.338584707,0.127038882,0.180601454,0.148711867,0.124954662,0.0900791419999999,0.030450455,0.056088676,0.062395846
ID_498,0.050814877,0.032613053,0.534799718,1.512301228,0.011922554,0.012900465,0.049420832,0.18274536,0.488801497,0.11519187,0.353804757,2.288278614,6.201941514,16.75371495,0.005884128,0.018199527,0.173469473,0.0640879,1.16851047,0.065156779,0.361489015,1.055982314,0.164930005,0.111894892,0.766991004,4.425126559,13.08375542,1.334146265,9.749419395,2.254392031,16.39153866,0.063244668,0.046107119,0.057019696,0.15253798,0.024993743,0.150622327,0.042891852,0.180216925,0.448908043,1.887441696,3.963633638,0.548701361,1.290589001,0.356558045,0.148481116,0.066269555,0.289680776,0.034866895,0.24227845,0.139939781,0.092788857,0.329306039,0.761917765,0.064401701,0.205526788,0.335675028,0.264762547,0.086378369,0.086563857,0.024093761,0.111076545,0.018995327,0.086524414,0.180707665,0.03376744,0.040684067,0.057201276,0.040711652,0.66458261,0.083738675,0.11499594,0.10308876,0.152985295,0.075194432,0.022587448,0.04972931,0.068917852
ID_499,0.066672286,0.044872349,0.555621371,2.090102646,0.014697207,0.019257803,0.123460559,0.287631029,0.786998971,0.191171795,0.609330882,5.168543437,11.82611196,30.03401272,0.021355078,0.048585582,0.337500294,0.179184859,2.283039608,0.122626123,0.676843468,2.119334827,0.353133086,0.26172205,1.964670535,7.80942206300001,28.43094313,4.260294688,22.05385528,4.733303335,35.89986156,0.203723504,0.104045913,0.2515487,0.213715178,0.0610312,0.312257431,0.068197939,0.427146069,0.803794424,0.895533527,7.511777775,0.728162246,3.086162087,0.497570489,0.434896369,0.142769989,0.618804107,0.04986237,0.621489131,0.170429228,0.163882448,0.565451884,1.649404294,0.091379852,0.270396845,0.549319017,0.334715993,0.108188677,0.144147848,0.093892118,0.215917964,0.030770356,0.225959685,0.216972459,0.075258975,0.057080029,0.021764875,0.048453033,0.595307186,0.079450503,0.14092981,0.100042111,0.196448469,0.074481197,0.029152238,0.064008985,0.067582388
ID_500,0.072795014,0.077719451,0.50864371,2.331001795,0.009452767,0.015953005,0.045016462,0.183154624,0.505381074,0.105459982,0.491425007,2.723642158,7.01923703599999,18.2810215,0.004428343,0.013905128,0.172260879,0.091699187,1.089895843,0.068735842,0.563553878,1.696543147,0.117415904,0.168438596,0.901761958,4.336011009,10.33935635,1.784918068,10.9071932,2.531216436,17.85452658,0.086947297,0.044236108,0.106986255,0.127971608,0.032835312,0.191276653,0.039935736,0.225117609,0.482741855,1.870560852,3.604097564,0.530308043,1.349280216,0.201297559,0.25741511,0.049802829,0.26758704,0.03717839,0.35868538,0.182674809,0.072285176,0.325106285,0.562822029,0.074655196,0.166512088,0.241403488,0.17159558,0.068844965,0.06145753,0.037435956,0.165667245,0.045833368,0.094684619,0.239532099,0.029795291,0.037602686,0.010018887,0.056400474,0.395387745,0.065166377,0.178622431,0.12113704,0.165350245,0.042518005,0.018832986,0.050391721,0.048545016
ID_501,0.037987213,0.033720301,0.464044461,1.843201468,0.00634022,0.01212292,0.179243206,0.342016574,1.056868041,0.383177457,0.672018338,4.465785148,11.17371984,23.55611976,0.018628541,0.046118377,0.375857571,0.289180388,2.673857209,0.129488083,0.362350579,1.32964946,0.232051851,0.075250183,1.134519472,6.805478726,15.33872061,4.203829093,20.5413113,4.511139177,23.10868032,0.052724926,0.13889237,0.090932076,0.232738961,0.021905744,0.120164369,0.05075818,0.188626552,0.640575181,2.943826934,9.450266283,0.947569853,2.944611079,0.737174722,0.634340039,0.205177066,0.572090487,0.050807007,0.617982319,0.125358119,0.026234396,0.649641782,2.016297128,0.054917986,0.383675051,0.983874188,0.967190282,0.277131858,0.31203785,0.0883240490000001,0.3189385,0.077060137,0.169512021,0.394358269,0.107020344,0.108752028,0.015917973,0.083382385,0.517542301,0.121478512,0.281657439,0.239086399,0.333071597,0.089528962,0.045256035,0.088663607,0.119845736
ID_502,0.055043385,0.018357541,0.198601742,1.146359787,0.006132913,0.009332886,0.146275232,0.267325662,0.820094184,0.277677955,0.373198399,2.924842728,11.17508636,22.08560896,0.013807758,0.03440021,0.347904243,0.217031687,2.90160523,0.146453061,0.507124299,1.744283109,0.383121706,0.114694686,1.070131898,9.549539464,16.43842724,4.78232885,25.18004595,7.035535869,19.41929231,0.110750089,0.143489812,0.129125878,0.275594762,0.056705277,0.304606125,0.116861753,0.194267424,0.63381911,0.856356704,13.53960768,0.654720914,2.881510605,0.530858362,0.488227497,0.139539845,0.740630679,0.080783368,0.911117667,0.18490694,0.029970109,0.70271601,2.215963246,0.063800877,0.345781743,1.14955888,0.435941939,0.19605223,0.256833632,0.126233704,0.303515478,0.05838745,0.231109814,0.304014886,0.06586425,0.06360556,0.005717557,0.091592917,0.541799168,0.105086479,0.240414223,0.13422365,0.27898991,0.0903564670000001,0.04177851,0.086793572,0.098892735
ID_503,0.084060232,0.054606556,0.881031899,3.649025239,0.028387806,0.034998257,0.078523552,0.536363746,1.130336902,0.0958655420000001,1.225464531,6.242510757,7.650936744,15.8567698,0.013595967,0.058349268,0.474779963,0.09331006,0.995779886,0.033942284,0.451448363,1.407615006,0.433093869,0.24617608,2.838903518,7.268885779,15.49746196,3.284412189,13.97835809,3.03343544,13.94901731,0.084724956,0.052170938,0.113040477,0.073548764,0.10137611,0.561970092,0.049134248,0.334091223,1.574203409,3.593377312,9.67732888200001,0.943745836,3.347064768,0.149287561,0.263680672,0.030192377,0.169206102,0.018440021,0.141601308,0.0914332970000001,0.0160202,0.401499214,2.441632082,0.00812773,0.254339652,0.606928033,0.232359663,0.081661148,0.132996589,0.020378898,0.165713064,0.026215345,0.052994681,0.193277787,0.028312802,0.056405022,0.007676159,0.033478441,0.235863798,0.047111736,0.080740849,0.117015136,0.040917925,0.042565551,0.015171047,0.028520604,0.014194268
ID_504,0.023896692,0.023294322,0.266655904,0.962479153,0.006503841,0.009407838,0.11383784,0.180077177,0.339771617,0.115532995,0.521918212,3.130194813,5.245927253,10.53967036,0.013595578,0.019965844,0.144838608,0.109832545,1.049257018,0.047949886,0.193088465,0.694098274,0.327110453,0.113396566,0.954700063,7.01236945800001,9.96343638999999,2.451959776,13.64779329,2.279487729,10.66968466,0.042790036,0.050435627,0.059813745,0.062393831,0.027231142,0.240098682,0.036933692,0.107660973,0.613289218,2.175606872,6.314198472,0.306476128,2.066974506,0.596358709,0.222530295,0.0956102479999999,0.208464916,0.025338319,0.195743954,0.09400735,0.031504807,0.320688459,1.720615971,0.016767178,0.163495664,0.326317783,0.320963296,0.055387341,0.120562932,0.027655829,0.0883252,0.021370046,0.050362219,0.13183571,0.065109837,0.03926383,0.008806855,0.021662388,0.276025757,0.054856743,0.068230553,0.08813327,0.077582784,0.031240996,0.020871566,0.040378168,0.037591942
